id,date,time,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name
4547590,1/16/22,14:57,STATEN ISLAND,10312,40.550816,-74.16572,ELTINGVILLE BOULEVARD,KATAN AVENUE,
4547640,1/19/22,14:57,,,40.789783,-73.81419,150 STREET,,
4548239,1/30/22,14:57,,,40.795456,-73.96564,COLUMBUS AVENUE,,
4547657,1/18/22,14:58,,,40.563915,-74.11637,HYLAN BOULEVARD,,
4548112,1/20/22,14:58,BROOKLYN,11222,40.725433,-73.951744,NORMAN AVENUE,MANHATTAN AVENUE,
4548153,1/26/22,14:58,BRONX,10468,40.862743,-73.905106,,,80        WEST FORDHAM ROAD
4547774,1/31/22,14:58,BRONX,10468,40.868847,-73.902626,,,125       WEST KINGSBRIDGE ROAD
4547806,1/22/22,14:59,MANHATTAN,10029,40.789948,-73.94293,EAST 105 STREET,2 AVENUE,
4548232,1/24/22,14:59,,,40.64592,-74.02384,58 STREET,,
4548255,1/1/22,15:00,BRONX,10453,40.85879,-73.907364,AQUEDUCT AVENUE,BUCHANAN PLACE,
4548126,1/1/22,15:00,BRONX,10451,40.81655,-73.91955,COURTLANDT AVENUE,EAST 149 STREET,
4548039,1/2/22,15:00,QUEENS,11413,40.657516,-73.756516,,,148-12    226 STREET
4547538,1/3/22,15:00,QUEENS,11373,40.74094,-73.870865,93 STREET,50 AVENUE,
4547544,1/3/22,15:00,,,40.613186,-73.9749,24 AVENUE,,
4548005,1/3/22,15:00,QUEENS,11372,40.75592,-73.87598,,,33-26     92 STREET
4548252,1/4/22,15:00,,,40.826523,-73.93116,MAJOR DEEGAN EXPRESSWAY,,
4547566,1/4/22,15:00,QUEENS,11354,40.76877,-73.82754,32 AVENUE,LEAVITT STREET,
4548025,1/4/22,15:00,MANHATTAN,10019,40.766285,-73.98186,WEST 57 STREET,BROADWAY,
4548295,1/4/22,15:00,,,40.745125,-73.83143,58 ROAD,,
4547611,1/4/22,15:00,QUEENS,11378,40.723183,-73.90706,,,59-31     MASPETH AVENUE
4548078,1/4/22,15:00,,,40.77444,-73.92232,HOYT AVENUE NORTH,,
4547481,1/5/22,15:00,,,40.863163,-73.8942,EAST KINGSBRIDGE ROAD,,
4548011,1/5/22,15:00,BRONX,10451,40.825577,-73.918465,EAST 161 STREET,MORRIS AVENUE,
4548065,1/5/22,15:00,QUEENS,11432,40.711067,-73.78159,,,180-07    90 AVENUE
4511975,1/6/22,15:00,,,40.582977,-73.98042,BELT PARKWAY,,
4512876,1/6/22,15:00,BROOKLYN,11233,40.67551,-73.910324,,,2271      PACIFIC STREET
4512872,1/6/22,15:00,BROOKLYN,11206,40.69677,-73.93701,,,1090      MYRTLE AVENUE
4512331,1/6/22,15:00,BROOKLYN,11249,40.718967,-73.96104,NORTH 6 STREET,WYTHE AVENUE,
4512452,1/7/22,15:00,QUEENS,11356,40.791653,-73.84546,COLLEGE POINT BOULEVARD,6 AVENUE,
4512383,1/7/22,15:00,QUEENS,11420,40.67153,-73.82639,135 AVENUE,114 STREET,
4512822,1/7/22,15:00,BRONX,10461,40.855675,-73.85549,,,2103      WILLIAMSBRIDGE ROAD
4501682,1/7/22,15:00,BRONX,10456,40.838192,-73.91228,GRANT AVENUE,EAST 170 STREET,
4512363,1/8/22,15:00,BROOKLYN,11203,40.648182,-73.93001,UTICA AVENUE,TILDEN AVENUE,
4512582,1/8/22,15:00,QUEENS,11423,40.72394,-73.77845,188 STREET,RADNOR ROAD,
4512399,1/8/22,15:00,QUEENS,11373,40.74253,-73.88035,MACNISH STREET,ELMHURST AVENUE,
4512766,1/9/22,15:00,,,40.694363,-73.958,MYRTLE AVENUE,,
4512087,1/9/22,15:00,BROOKLYN,11249,40.719303,-73.96281,,,149       KENT AVENUE
4512410,1/10/22,15:00,BROOKLYN,11229,40.59758,-73.94813,AVENUE V,EAST 23 STREET,
4512994,1/10/22,15:00,MANHATTAN,10004,40.70419,-74.01321,,,2         BROADWAY
4512743,1/10/22,15:00,,,40.85378,-73.887566,HUGHES AVENUE,CRESCENT AVENUE,
4512156,1/10/22,15:00,MANHATTAN,10032,40.84092,-73.93751,,,525       WEST 169 STREET
4512310,1/10/22,15:00,BRONX,10470,40.897785,-73.87069,,,4284      KEPLER AVENUE
4512463,1/11/22,15:00,BROOKLYN,11235,40.59085,-73.94779,AVENUE Y,EAST 22 STREET,
4512497,1/11/22,15:00,BROOKLYN,11207,40.675735,-73.89686,ATLANTIC AVENUE,PENNSYLVANIA AVENUE,
4512604,1/11/22,15:00,BROOKLYN,11207,40.680035,-73.9055,EASTERN PARKWAY,BROADWAY,
4512283,1/11/22,15:00,,,40.66345,-73.84747,BELT PARKWAY,,
4512231,1/12/22,15:00,,,40.842335,-73.91619,JEROME AVENUE,,
4512271,1/12/22,15:00,,,40.764706,-73.811005,NORTHERN BOULEVARD,,
4512236,1/12/22,15:00,QUEENS,11004,40.74831,-73.70954,UNION TURNPIKE,263 STREET,
4512890,1/13/22,15:00,BRONX,10465,40.823208,-73.81965,,,3883      EAST TREMONT AVENUE
4512299,1/13/22,15:00,BROOKLYN,11205,40.68842,-73.972885,,,247       CUMBERLAND STREET
4512187,1/13/22,15:00,QUEENS,11361,40.761993,-73.75849,223 STREET,NORTHERN BOULEVARD,
4512653,1/13/22,15:00,QUEENS,11362,40.76485,-73.73543,MARATHON PARKWAY,MORENCI LANE,
4512392,1/14/22,15:00,QUEENS,11370,40.768833,-73.89063,DITMARS BOULEVARD,79 STREET,
4512417,1/14/22,15:00,,,40.674088,-73.79837,ROCKAWAY BOULEVARD,142 STREET,
4512735,1/14/22,15:00,,,40.691082,-73.98345,,,ALBEE SQUARE
4512525,1/14/22,15:00,BROOKLYN,11217,40.687023,-73.97621,LAFAYETTE AVENUE,FULTON STREET,
4512692,1/14/22,15:00,MANHATTAN,10039,,,,,279       west 150 street
4512222,1/15/22,15:00,BRONX,10461,,,,,350       Marconi street
4512289,1/15/22,15:00,,,40.78049,-73.983986,WEST 73 STREET,,
4512369,1/16/22,15:00,MANHATTAN,10032,40.832863,-73.94204,WEST 157 STREET,AMSTERDAM AVENUE,
4512493,1/16/22,15:00,QUEENS,11417,40.683994,-73.83895,103 STREET,103 AVENUE,
4512793,1/16/22,15:00,,,40.83495,-73.94691,RIVERSIDE DRIVE,,
4512312,1/16/22,15:00,MANHATTAN,10026,40.80332,-73.95619,,,2115      8 AVENUE
4512345,1/16/22,15:00,QUEENS,11377,40.73984,-73.89766,67 STREET,LAUREL HILL BOULEVARD,
4512903,1/17/22,15:00,BROOKLYN,11236,40.634354,-73.910675,EAST 81 STREET,AVENUE J,
4512251,1/17/22,15:00,BRONX,10465,40.81996,-73.810455,,,4147      THROGS NECK EXPRESSWAY
4512764,1/18/22,15:00,BROOKLYN,11229,40.597965,-73.944534,,,2620      AVENUE V
4512552,1/18/22,15:00,QUEENS,11417,40.678246,-73.84596,,,107-16    92 STREET
4512626,1/19/22,15:00,MANHATTAN,10031,40.823547,-73.95539,WEST 139 STREET,RIVERSIDE DRIVE,
4512757,1/19/22,15:00,BROOKLYN,11209,40.63439,-74.027466,,,279       71 STREET
4512883,1/20/22,15:00,BROOKLYN,11215,40.66573,-73.97592,,,118       PROSPECT PARK WEST
4512388,1/20/22,15:00,QUEENS,11412,40.70564,-73.75048,FRANCIS LEWIS BOULEVARD,111 AVENUE,
4512831,1/20/22,15:00,BROOKLYN,11211,40.712265,-73.95548,MARCY AVENUE,GRAND STREET,
4512412,1/21/22,15:00,,,40.83163,-73.92252,EAST 165 STREET,,
4512352,1/21/22,15:00,BROOKLYN,11228,40.625774,-74.016495,FORT HAMILTON PARKWAY,BAY RIDGE PARKWAY,
4512475,1/22/22,15:00,,,40.836296,-73.87369,CROSS BRONX EXPY,,
4512317,1/22/22,15:00,,,40.788956,-73.823555,WHITESTONE EXPRESSWAY,,
4512772,1/22/22,15:00,QUEENS,11385,40.694107,-73.89737,COOPER AVENUE,CYPRESS AVENUE,
4512439,1/22/22,15:00,,,,,,,25-15     94 avenue
4512364,1/22/22,15:00,,,40.678596,-73.882416,ATLANTIC AVENUE,ESSEX STREET,
4548098,1/22/22,15:00,,,40.75303,-73.92163,NORTHERN BOULEVARD,,
4512440,1/24/22,15:00,MANHATTAN,10029,40.794132,-73.94282,3 AVENUE,EAST 110 STREET,
4512402,1/24/22,15:00,BROOKLYN,11220,40.636375,-74.02154,,,438       67 STREET
4512838,1/24/22,15:00,,,40.705944,-73.81202,144 STREET,,
4511965,1/24/22,15:00,MANHATTAN,10128,40.78427,-73.95634,,,1280      MADISON AVENUE
4512954,1/24/22,15:00,QUEENS,11413,40.689735,-73.74729,121 AVENUE,SPRINGFIELD BOULEVARD,
4512338,1/24/22,15:00,BROOKLYN,11210,40.636776,-73.94615,,,585       EAST 32 STREET
4512752,1/24/22,15:00,BROOKLYN,11203,40.656162,-73.93087,,,702       UTICA AVENUE
4512812,1/25/22,15:00,BRONX,10466,40.884777,-73.85877,EAST 222 STREET,BARNES AVENUE,
4512127,1/25/22,15:00,,,40.81636,-73.954094,WEST 131 STREET,,
4512874,1/25/22,15:00,QUEENS,11372,40.748222,-73.87835,ROOSEVELT AVENUE,88 STREET,
4512316,1/25/22,15:00,MANHATTAN,10010,40.73722,-73.9814,2 AVENUE,EAST 22 STREET,
4512404,1/26/22,15:00,,,,,BROOKLYN QUEENS EXPRESSWAY,,
4512354,1/26/22,15:00,QUEENS,11373,40.741493,-73.87503,90 STREET,CORONA AVENUE,
4512771,1/27/22,15:00,,,40.660137,-73.983925,PROSPECT AVENUE,,
4512384,1/27/22,15:00,,,40.61983,-74.02957,90 STREET,,
4512902,1/28/22,15:00,BROOKLYN,11215,40.660664,-73.98478,,,405       PROSPECT AVENUE
4512250,1/29/22,15:00,BRONX,10452,40.83611,-73.92238,EAST 167 STREET,JEROME AVENUE,
4512272,1/29/22,15:00,QUEENS,11358,40.760094,-73.79837,41 AVENUE,168 STREET,
4512543,1/29/22,15:00,QUEENS,11368,40.744076,-73.85479,,,108-28    51 AVENUE
4512333,1/29/22,15:00,BROOKLYN,11220,40.640263,-74.00233,,,868       50 STREET
4512714,1/29/22,15:00,BROOKLYN,11216,40.675385,-73.95337,BEDFORD AVENUE,SAINT MARKS AVENUE,
4512226,1/29/22,15:00,MANHATTAN,10003,,,,,306       EAST 11 STREET
4512450,1/30/22,15:00,QUEENS,11373,40.738323,-73.8856,QUEENS BOULEVARD,ALBION AVENUE,
4512563,1/30/22,15:00,QUEENS,11357,40.78846,-73.815315,,,149-28    14 AVENUE
4512260,1/31/22,15:00,,,40.598766,-74.000725,21 AVENUE,,
4512368,1/31/22,15:00,QUEENS,11356,40.785835,-73.850426,14 AVENUE,117 STREET,
4512798,1/31/22,15:00,BRONX,10466,40.886295,-73.847916,LACONIA AVENUE,EAST 228 STREET,
4512882,1/31/22,15:00,QUEENS,11422,40.658733,-73.727745,,,145-28    FRANKTON STREET
4512737,1/31/22,15:00,QUEENS,11374,40.726185,-73.87022,62 ROAD,WOODHAVEN BOULEVARD,
4513085,1/5/22,15:01,,,40.82482,-73.86865,BRUCKNER EXPRESSWAY,,
4513123,1/9/22,15:02,,,,,BRONX RIVER PARKWAY RAMP,,
4513077,1/10/22,15:02,,,,,TRIBOROUGH BRIDGE,,
4512663,1/28/22,15:02,,,40.69168,-73.999344,BROOKLYN QUEENS EXPRESSWAY,,
4512891,1/9/22,15:03,,,40.69793,-73.91028,MADISON STREET,,
4512906,1/11/22,15:03,BROOKLYN,11217,40.681286,-73.97543,,,231       FLATBUSH AVENUE
4512478,1/14/22,15:03,QUEENS,11429,40.708813,-73.75085,,,109-01    207 STREET
4512749,1/25/22,15:03,,,,,TRIBOROUGH BRIDGE,,
4512526,1/27/22,15:03,,,40.583725,-73.89372,AVIATION ROAD,FLATBUSH AVENUE,
4513078,1/2/22,15:05,STATEN ISLAND,10305,40.59075,-74.08837,HYLAN BOULEVARD,BURGHER AVENUE,
4512400,1/4/22,15:05,,,40.750965,-73.94027,QUEENS PLAZA NORTH,CRESCENT STREET,
4513200,1/13/22,15:05,BRONX,10473,40.81752,-73.86208,SOUND VIEW AVENUE,TAYLOR AVENUE,
4512748,1/14/22,15:05,,,40.772102,-73.763954,CROSS ISLAND PARKWAY,,
4512781,1/18/22,15:05,QUEENS,11106,40.758236,-73.93702,37 AVENUE,22 STREET,
4513125,1/22/22,15:05,,,40.739082,-73.79345,LONG ISLAND EXPRESSWAY,,
4512662,1/26/22,15:05,,,40.575302,-73.9766,SURF AVENUE,,
4512955,1/27/22,15:05,BRONX,10462,40.848324,-73.858665,,,1849      BOGART AVENUE
4512684,1/27/22,15:05,,,40.584557,-73.950874,BELT PARKWAY,,
4513149,1/29/22,15:05,STATEN ISLAND,10301,40.64499,-74.07936,ACADEMY PLACE,HAMILTON AVENUE,
4547422,1/8/22,15:06,QUEENS,11412,40.701588,-73.7544,113 AVENUE,201 STREET,
4548264,1/7/22,15:07,STATEN ISLAND,10312,40.546017,-74.18312,,,182       RATHBUN AVENUE
4547643,1/11/22,15:07,,,40.598003,-73.99191,BENSON AVENUE,,
4548103,1/26/22,15:07,MANHATTAN,10035,40.796192,-73.93374,,,453       EAST 117 STREET
4526401,1/10/22,15:08,BROOKLYN,11207,40.672176,-73.89397,PITKIN AVENUE,VERMONT STREET,
4526773,1/13/22,15:08,,,40.669228,-73.8962,SUTTER AVENUE,,
4526909,1/26/22,15:08,MANHATTAN,10065,40.76661,-73.965,EAST 66 STREET,LEXINGTON AVENUE,
4526997,1/30/22,15:08,QUEENS,11357,40.782658,-73.81344,,,150-16    18 AVENUE
4526404,1/5/22,15:10,BRONX,10461,40.85278,-73.853294,,,1916      WILLIAMSBRIDGE ROAD
4526824,1/7/22,15:10,,,40.804993,-73.911354,BRUCKNER EXPRESSWAY,,
4525979,1/7/22,15:10,QUEENS,11373,40.73664,-73.86584,JUNCTION BOULEVARD,57 AVENUE,
4526877,1/10/22,15:10,BROOKLYN,11234,40.63189,-73.928276,,,1656      UTICA AVENUE
4527016,1/10/22,15:10,BROOKLYN,11235,40.581345,-73.96283,BRIGHTON 6 STREET,NEPTUNE AVENUE,
4526291,1/13/22,15:10,,,40.66626,-73.99596,GOWANUS EXPY (BQE),,
4526750,1/13/22,15:10,BROOKLYN,11220,40.639706,-74.01961,4 AVENUE,62 STREET,
4526995,1/15/22,15:10,BRONX,10454,40.80878,-73.92314,,,225       WILLIS AVENUE
4526963,1/15/22,15:10,,,40.782463,-73.97883,AMSTERDAM AVENUE,,
4526806,1/15/22,15:10,,,40.844753,-73.90539,CROSS BRONX EXPY,,
4526092,1/22/22,15:10,QUEENS,11004,40.73871,-73.70192,HILLSIDE AVENUE,267 STREET,
4526835,1/23/22,15:10,,,40.673786,-73.76381,BEDELL STREET,FARMERS BOULEVARD,
4526271,1/24/22,15:10,,,40.68174,-73.95859,FULTON STREET,,
4526405,1/26/22,15:10,,,40.700554,-73.84294,PARK LANE SOUTH,,
4526886,1/31/22,15:10,,,40.8724,-73.88981,JEROME AVENUE,,
4526307,1/31/22,15:10,,,40.65965,-73.773834,ROCKAWAY BOULEVARD,,
4526860,1/5/22,15:11,BROOKLYN,11216,40.674313,-73.95009,NOSTRAND AVENUE,PROSPECT PLACE,
4526534,1/16/22,15:11,QUEENS,11418,40.696144,-73.826645,,,91-45     121 STREET
4526709,1/27/22,15:11,BRONX,10461,40.844078,-73.834694,,,1617      MAYFLOWER AVENUE
4526256,1/28/22,15:11,BROOKLYN,11209,40.62761,-74.019516,,,627       BAY RIDGE PARKWAY
4526391,1/29/22,15:11,MANHATTAN,10035,40.800663,-73.94436,EAST 117 STREET,MADISON AVENUE,
4526062,1/1/22,15:12,BRONX,10461,40.855072,-73.85065,NARAGANSET AVENUE,CHOCTAW PLACE,
4526966,1/14/22,15:12,QUEENS,11361,40.757626,-73.780106,NORTHERN BOULEVARD,203 STREET,
4526424,1/15/22,15:12,,,40.62459,-74.14129,DECKER AVENUE,,
4514088,1/7/22,15:13,BROOKLYN,11214,40.598553,-73.997345,BAY PARKWAY,BATH AVENUE,
4513724,1/13/22,15:13,QUEENS,11105,40.775997,-73.91783,,,23-29     CRESCENT STREET
4512938,1/18/22,15:13,,,40.78324,-73.97455,WEST 81 STREET,,
4513694,1/20/22,15:13,,,40.63981,-73.995514,46 STREET,,
4513356,1/30/22,15:13,MANHATTAN,10013,40.720146,-74.00296,,,326       CANAL STREET
4513616,1/12/22,15:14,BRONX,10457,40.850487,-73.88675,,,702       EAST 182 STREET
4514020,1/21/22,15:14,BRONX,10472,40.82779,-73.87517,,,1124      STRATFORD AVENUE
4513018,1/24/22,15:14,BROOKLYN,11231,40.682957,-73.99788,CLINTON STREET,UNION STREET,
4513792,1/25/22,15:14,,,,,WILLIS AVENUE,BRUCKNER BOULEVARD,
4513331,1/1/22,15:15,BRONX,10463,40.881996,-73.89618,,,3820      SEDGWICK AVENUE
4513553,1/4/22,15:15,QUEENS,11691,40.595203,-73.75603,SEAGIRT BOULEVARD,CREST ROAD,
4513080,1/5/22,15:15,,,40.61091,-74.0674,CLAYTON STREET,,
4513765,1/10/22,15:15,BROOKLYN,11230,40.611954,-73.96817,OCEAN PARKWAY,AVENUE O,
4513132,1/10/22,15:15,BRONX,10458,40.87305,-73.882965,EAST 203 STREET,EAST MOSHOLU PARKWAY SOUTH,
4513395,1/10/22,15:15,,,,,GRAND CENTRAL PARKWAY,UNION TURNPIKE,
4513155,1/11/22,15:15,QUEENS,11367,40.741043,-73.825134,MAIN STREET,62 AVENUE,
4512887,1/14/22,15:15,QUEENS,11103,40.76084,-73.91968,,,31-53     37 STREET
4514054,1/15/22,15:15,,,40.888596,-73.89068,MAJOR DEEGAN EXPRESSWAY,,
4513856,1/21/22,15:15,BROOKLYN,11208,40.674072,-73.863,FORBELL STREET,SUTTER AVENUE,
4513408,1/22/22,15:15,BRONX,10469,40.860893,-73.84321,WARING AVENUE,EASTCHESTER ROAD,
4512848,1/22/22,15:15,,,40.753395,-73.79243,UTOPIA PARKWAY,,
4513279,1/22/22,15:15,,,40.612293,-74.03412,4 AVENUE,101 STREET,
4513292,1/23/22,15:15,BRONX,10472,40.831886,-73.87422,HARROD AVENUE,EAST 172 STREET,
4513311,1/25/22,15:15,BRONX,10458,40.85713,-73.8808,SOUTHERN BOULEVARD,EAST FORDHAM ROAD,
4513595,1/25/22,15:15,,,40.703667,-73.9269,JEFFERSON STREET,,
4513427,1/26/22,15:15,,,40.681263,-73.83954,101 STREET,,
4512875,1/27/22,15:15,BROOKLYN,11228,40.619465,-74.02288,86 STREET,DAHLGREN PLACE,
4512852,1/28/22,15:15,,,40.708637,-73.90412,LINDEN STREET,FOREST AVENUE,
4513737,1/28/22,15:15,BRONX,10453,40.849453,-73.906006,EAST TREMONT AVENUE,GRAND CONCOURSE,
4513243,1/30/22,15:15,BRONX,10472,40.83609,-73.87524,HARROD AVENUE,CROSS BRONX EXPRESSWAY,
4513380,1/31/22,15:15,,,40.71122,-73.72827,HEMPSTEAD AVENUE,CROSS ISLAND PARKWAY,
4513320,1/1/22,15:16,,,40.733425,-73.97447,FDR DRIVE,,
4513759,1/28/22,15:16,,,40.683933,-73.91228,DECATUR STREET,,
4513617,1/28/22,15:16,BROOKLYN,11239,40.654343,-73.864204,,,11629     SEAVIEW AVENUE
4513394,1/3/22,15:17,,,40.637962,-74.01058,7 AVENUE,,
4512803,1/6/22,15:17,BROOKLYN,11206,40.696934,-73.935616,,,1132      MYRTLE AVENUE
4513158,1/22/22,15:17,BROOKLYN,11218,40.641285,-73.970276,AVENUE C,EAST 9 STREET,
4513467,1/1/22,15:18,,,40.73635,-73.97502,FDR DRIVE,,
4513721,1/18/22,15:18,QUEENS,11691,40.606956,-73.74353,VIRGINIA STREET,EMPIRE AVENUE,
4513533,1/30/22,15:18,STATEN ISLAND,10308,40.55173,-74.15872,,,373       KATAN AVENUE
4513048,1/1/22,15:19,BRONX,10456,40.83375,-73.90049,,,1342      FRANKLIN AVENUE
4512942,1/11/22,15:19,,,40.832897,-73.862274,WESTCHESTER AVENUE,WHITE PLAINS ROAD,
4513042,1/11/22,15:19,QUEENS,11434,40.67897,-73.75985,MERRICK BOULEVARD,BELKNAP STREET,
4513334,1/13/22,15:19,BRONX,10474,40.818596,-73.88372,,,845       EDGEWATER ROAD
4513216,1/26/22,15:19,BRONX,10474,40.810608,-73.88356,OAK POINT AVENUE,LONGFELLOW AVENUE,
4512869,1/1/22,15:20,MANHATTAN,10040,40.860794,-73.92692,,,125       NAGLE AVENUE
4513066,1/3/22,15:20,,,,,EAST 34 STREET,KINGS HIGHWAY,
4513255,1/5/22,15:20,,,40.764267,-73.722946,LONG ISLAND EXPRESSWAY,,
4512898,1/6/22,15:20,BRONX,10466,40.89588,-73.85715,,,668       EAST 236 STREET
4513097,1/6/22,15:20,BROOKLYN,11217,40.686085,-73.982666,ATLANTIC AVENUE,NEVINS STREET,
4513977,1/9/22,15:20,BROOKLYN,11213,40.663605,-73.934395,EMPIRE BOULEVARD,SCHENECTADY AVENUE,
4513270,1/13/22,15:20,QUEENS,11368,40.737694,-73.85721,CALLOWAY STREET,59 AVENUE,
4512925,1/14/22,15:20,,,40.58765,-74.15477,,,553       KLONDIKE AVENUE
4513607,1/14/22,15:20,BROOKLYN,11213,40.67043,-73.928185,ROCHESTER AVENUE,SAINT JOHNS PLACE,
4513141,1/15/22,15:20,MANHATTAN,10033,40.847126,-73.93353,,,260       AUDUBON AVENUE
4513813,1/16/22,15:20,BROOKLYN,11214,40.59366,-73.98469,STILLWELL AVENUE,BENSON AVENUE,
4513287,1/16/22,15:20,,,40.605495,-73.98307,KINGS HIGHWAY,,
4512823,1/16/22,15:20,QUEENS,11372,40.751034,-73.8919,,,74-15     35 AVENUE
4513435,1/21/22,15:20,,,,,FEATHERBED LANE,,
4513067,1/24/22,15:20,,,40.839867,-73.94064,BROADWAY,,
4513366,1/25/22,15:20,,,40.86661,-73.890366,BAINBRIDGE AVENUE,,
4513929,1/26/22,15:20,BRONX,10458,40.857525,-73.8818,EAST FORDHAM ROAD,CROTONA AVENUE,
4513648,1/31/22,15:20,MANHATTAN,10018,40.752438,-73.98819,,,144       WEST 37 STREET
4513618,1/31/22,15:20,,,40.67412,-73.88081,PITKIN AVENUE,,
4514129,1/31/22,15:20,STATEN ISLAND,10305,40.59075,-74.08837,HYLAN BOULEVARD,BURGHER AVENUE,
4513318,1/2/22,15:21,BRONX,10461,40.843212,-73.83894,WATERS PLACE,FINK AVENUE,
4513967,1/5/22,15:21,BRONX,10459,40.822235,-73.88746,SHERIDAN EXPRESSWAY,BRUCKNER EXPRESSWAY,
4513400,1/12/22,15:21,MANHATTAN,10030,40.817314,-73.94223,,,2361      7 AVENUE
4513252,1/14/22,15:21,BRONX,10467,40.874928,-73.86498,MAGENTA STREET,HOLLAND AVENUE,
4513301,1/19/22,15:21,QUEENS,11356,40.778614,-73.83887,130 STREET,23 AVENUE,
4512909,1/21/22,15:21,MANHATTAN,10030,40.817173,-73.94607,8 AVENUE,WEST 136 STREET,
4512935,1/27/22,15:21,BROOKLYN,11234,40.616756,-73.93788,AVENUE P,EAST 37 STREET,
4513646,1/5/22,15:22,,,40.683582,-73.953964,PUTNAM AVENUE,,
4512806,1/11/22,15:22,,,40.717175,-74.01288,WEST STREET,,
4513913,1/11/22,15:22,BROOKLYN,11234,40.621216,-73.93539,FLATBUSH AVENUE,FLATLANDS AVENUE,
4513014,1/5/22,15:24,BRONX,10469,40.865475,-73.85774,HONE AVENUE,ALLERTON AVENUE,
4513700,1/18/22,15:24,,,40.66922,-73.801094,VAN WYCK EXPWY,,
4513392,1/22/22,15:24,BROOKLYN,11212,40.65613,-73.90825,HEGEMAN AVENUE,CHESTER STREET,
4513113,1/24/22,15:24,STATEN ISLAND,10301,40.644497,-74.08332,,,16        CURTIS PLACE
4513055,1/27/22,15:24,,,40.64018,-74.02179,GOWANUS EXPY (BQE),,
4514093,1/3/22,15:25,STATEN ISLAND,10309,40.5199,-74.209114,,,182       WOODVALE AVENUE
4513278,1/4/22,15:25,,,40.819317,-73.93032,EAST 149 STREET,EXTERIOR STREET,
4513074,1/6/22,15:25,QUEENS,11422,40.674145,-73.72924,,,244-10    MERRICK BOULEVARD
4513291,1/11/22,15:25,BROOKLYN,11215,40.67149,-73.99637,12 STREET,HAMILTON PLACE,
4513677,1/14/22,15:25,,,40.586098,-73.93237,BELT PARKWAY,,
4513992,1/18/22,15:25,BROOKLYN,11226,40.650387,-73.95872,FLATBUSH AVENUE,CHURCH AVENUE,
4513438,1/19/22,15:25,,,40.657093,-73.95026,NOSTRAND AVENUE,,
4513423,1/27/22,15:25,BROOKLYN,11206,40.702675,-73.93396,EVERGREEN AVENUE,FLUSHING AVENUE,
4513401,1/27/22,15:25,,,40.828407,-73.93125,MACOMBS DAM BRIDGE,,
4512873,1/29/22,15:25,BROOKLYN,11219,40.626373,-73.99754,14 AVENUE,62 STREET,
4513107,1/29/22,15:25,,,40.69457,-73.99068,PIERREPONT STREET,,
4513251,1/29/22,15:25,,,,,BAY RIDGE AVENUE,,
4526729,1/2/22,15:27,BROOKLYN,11217,40.68178,-73.98192,,,572       WARREN STREET
4526670,1/11/22,15:27,BROOKLYN,11220,40.63491,-74.01017,61 STREET,8 AVENUE,
4527106,1/14/22,15:27,QUEENS,11429,40.71464,-73.742935,216 STREET,99 AVENUE,
4527086,1/15/22,15:27,QUEENS,11418,40.695858,-73.828896,91 AVENUE,LEFFERTS BOULEVARD,
4526270,1/19/22,15:27,QUEENS,11357,40.79447,-73.824104,,,145-27    5 AVENUE
4526449,1/2/22,15:28,BROOKLYN,11209,40.636566,-74.031586,,,7001      COLONIAL ROAD
4526569,1/30/22,15:28,QUEENS,11419,40.69011,-73.81206,134 STREET,105 AVENUE,
4526328,1/31/22,15:29,,,40.586098,-73.93237,BELT PARKWAY,,
4526792,1/4/22,15:30,STATEN ISLAND,10301,40.61152,-74.098625,CLOVE ROAD,LITTLE CLOVE ROAD,
4526353,1/4/22,15:30,,,40.584904,-73.95831,BELT PARKWAY,,
4526947,1/5/22,15:30,,,40.676743,-73.93316,PACIFIC STREET,,
4526582,1/7/22,15:30,MANHATTAN,10009,40.730587,-73.97425,,,276       AVENUE C
4526834,1/7/22,15:30,STATEN ISLAND,10310,40.626537,-74.12921,FOREST AVENUE,MUNDY AVENUE,
4526739,1/7/22,15:30,BRONX,10467,40.877827,-73.879585,EAST 208 STREET,BAINBRIDGE AVENUE,
4526681,1/9/22,15:30,MANHATTAN,10037,40.81719,-73.93446,WEST 142 STREET,5 AVENUE,
4527116,1/9/22,15:30,,,40.784534,-73.9736,WEST 83 STREET,,
4526703,1/9/22,15:30,QUEENS,11369,40.765137,-73.88142,,,24-07     88 STREET
4527076,1/10/22,15:30,QUEENS,11385,40.69622,-73.89988,CYPRESS AVENUE,DECATUR STREET,
4526629,1/10/22,15:30,,,40.849995,-73.93866,WEST 180 STREET,,
4526985,1/11/22,15:30,BRONX,10457,40.851566,-73.88772,,,2231      BELMONT AVENUE
4527056,1/11/22,15:30,,,,,NEW ENGLAND THRUWAY,,
4526664,1/11/22,15:30,STATEN ISLAND,10312,40.531918,-74.19175,HUGUENOT AVENUE,AMBOY ROAD,
4526846,1/12/22,15:30,,,40.73873,-73.81428,LONG ISLAND EXPRESSWAY,,
4526420,1/12/22,15:30,,,40.58581,-73.960335,CONEY ISLAND AVENUE,,
4526710,1/14/22,15:30,,,,,,,69-02     65 AVENUE
4526549,1/14/22,15:30,MANHATTAN,10069,40.778397,-73.98851,,,180       RIVERSIDE BOULEVARD
4526717,1/15/22,15:30,,,40.846565,-73.92589,MAJOR DEEGAN EXPRESSWAY,,
